State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Sample Duration,Pollutant Standard,Date Local,Units of Measure,Event Type,Observation Count,Observation Percent,Arithmetic Mean,Method Code,Method Name,CBSA Name,Date of Last Change
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-01-11,ppb,None,24,100.0,20.833333,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-01-12,ppb,None,24,100.0,29.333333,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-01-13,ppb,None,24,100.0,28.25,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-01-14,ppb,None,24,100.0,27.708333,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-01-15,ppb,None,24,100.0,17.333333,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-01-16,ppb,None,24,100.0,22.166667,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-01-17,ppb,None,24,100.0,26.583333,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-01-18,ppb,None,24,100.0,24.166667,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-01-19,ppb,None,23,96.0,22.652174,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-01-20,ppb,None,24,100.0,25.166667,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-01-21,ppb,None,24,100.0,21.208333,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-01-22,ppb,None,24,100.0,14.375,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-01-23,ppb,None,24,100.0,11.625,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-01-24,ppb,None,24,100.0,20.0,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-01-25,ppb,None,22,92.0,20.818182,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-01-26,ppb,None,24,100.0,21.583333,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-01-27,ppb,None,24,100.0,23.291667,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-01-28,ppb,None,24,100.0,11.5,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-01-29,ppb,None,24,100.0,14.541667,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-01-30,ppb,None,24,100.0,16.125,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-01-31,ppb,None,24,100.0,22.208333,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-02-01,ppb,None,24,100.0,26.208333,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-02-02,ppb,None,23,96.0,12.521739,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-02-03,ppb,None,24,100.0,14.75,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-02-04,ppb,None,24,100.0,18.0,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-02-05,ppb,None,24,100.0,17.375,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-02-06,ppb,None,24,100.0,17.333333,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-02-07,ppb,None,22,92.0,17.227273,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-02-08,ppb,None,24,100.0,27.458333,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-02-09,ppb,None,21,88.0,27.238095,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-02-10,ppb,None,24,100.0,27.083333,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-02-11,ppb,None,24,100.0,27.166667,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-02-12,ppb,None,24,100.0,22.958333,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-02-13,ppb,None,24,100.0,20.541667,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-02-14,ppb,None,24,100.0,24.583333,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-02-15,ppb,None,24,100.0,16.375,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-02-16,ppb,None,23,96.0,7.565217,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-02-17,ppb,None,24,100.0,16.666667,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-02-18,ppb,None,24,100.0,23.958333,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-02-19,ppb,None,24,100.0,22.666667,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-02-20,ppb,None,24,100.0,16.666667,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-02-21,ppb,None,24,100.0,13.458333,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-02-22,ppb,None,22,92.0,10.409091,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-02-23,ppb,None,24,100.0,7.416667,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-02-24,ppb,None,24,100.0,17.583333,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-02-25,ppb,None,24,100.0,20.833333,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-02-26,ppb,None,24,100.0,16.833333,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-02-27,ppb,None,24,100.0,16.416667,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-02-28,ppb,None,24,100.0,22.833333,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-03-01,ppb,None,24,100.0,27.666667,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-03-02,ppb,None,23,96.0,27.956522,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-03-03,ppb,None,24,100.0,19.875,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-03-04,ppb,None,24,100.0,8.5,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-03-05,ppb,None,24,100.0,6.833333,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-03-06,ppb,None,24,100.0,8.791667,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-03-07,ppb,None,24,100.0,14.375,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-03-08,ppb,None,24,100.0,12.25,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-03-09,ppb,None,20,83.0,20.55,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-03-10,ppb,None,22,92.0,11.409091,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-03-11,ppb,None,24,100.0,12.625,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-03-12,ppb,None,24,100.0,22.041667,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-03-13,ppb,None,24,100.0,18.458333,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-03-14,ppb,None,24,100.0,22.916667,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-03-15,ppb,None,23,96.0,24.391304,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-03-16,ppb,None,24,100.0,13.75,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-03-17,ppb,None,24,100.0,12.041667,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-03-18,ppb,None,24,100.0,21.375,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-03-19,ppb,None,24,100.0,21.875,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-03-20,ppb,None,24,100.0,11.458333,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-03-21,ppb,None,24,100.0,6.0,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-03-22,ppb,None,20,83.0,10.9,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-03-23,ppb,None,24,100.0,10.0,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-03-24,ppb,None,24,100.0,21.666667,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-03-25,ppb,None,24,100.0,24.583333,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-03-26,ppb,None,24,100.0,21.833333,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-03-27,ppb,None,24,100.0,12.208333,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-03-28,ppb,None,24,100.0,11.791667,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-03-29,ppb,None,23,96.0,7.217391,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-03-30,ppb,None,24,100.0,15.625,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-03-31,ppb,None,24,100.0,13.083333,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-04-01,ppb,None,24,100.0,18.583333,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-04-02,ppb,None,24,100.0,10.666667,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-04-03,ppb,None,24,100.0,9.875,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-04-04,ppb,None,24,100.0,8.708333,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-04-05,ppb,None,22,92.0,9.590909,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-04-06,ppb,None,24,100.0,11.5,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-04-07,ppb,None,24,100.0,9.416667,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-04-08,ppb,None,24,100.0,16.625,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-04-09,ppb,None,24,100.0,14.458333,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-04-10,ppb,None,24,100.0,7.958333,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-04-11,ppb,None,24,100.0,7.708333,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-04-12,ppb,None,24,100.0,3.916667,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-04-13,ppb,None,24,100.0,14.666667,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-04-14,ppb,None,22,92.0,20.454545,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-04-15,ppb,None,24,100.0,18.833333,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-04-16,ppb,None,24,100.0,12.166667,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-04-17,ppb,None,24,100.0,12.416667,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-04-18,ppb,None,23,96.0,21.304348,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-04-19,ppb,None,24,100.0,15.458333,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-04-20,ppb,None,24,100.0,11.666667,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-04-21,ppb,None,24,100.0,15.625,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-04-22,ppb,None,24,100.0,4.875,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
4,13,19,42602,1,33.48378,-112.14256,NAD83,1 HOUR,NO2 1-hour 2010,2022-04-23,ppb,None,24,100.0,6.875,99,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,"Phoenix-Mesa-Scottsdale, AZ",2024-05-22
